40.796,22.926,105.18,37.053,11.92,24.883,15.707,30.014,6.8534,8.6614,24.331
62.625,48.315,45.371,51.783,15.044,23.07,26.877,29.4,17.8,16.189,15.476
94.965,21.357,36.265,75.872,15.79,23.069,18.832,40.595,27.863,47.096,16.001
113.05,68.842,55.927,42.729,15.064,18.28,17.772,54.408,12.126,372.61,26.211
165.42,12.529,43.666,49.563,21.139,16.34,19.756,34.906,22.397,115.24,33.259
157.6,13.721,66.693,105.16,10.12,14.997,15.876,34.326,18.19,249.4,28.143
39.837,17.941,14.758,30.901,27.291,21.492,33.875,23.771,23.115,38.988,25.12
7.6819,19.898,31.144,338.77,26.418,30.1,24.893,8.7282,27.727,42.582,21.436
8.3777,26.957,24.451,348.68,15.605,15.154,16.541,12.838,31.125,10.923,28.942
10.5,18.886,33.439,97.429,21.925,23.714,24.911,18.708,25.286,13.192,16.66
73.28,31.104,52.409,94.869,22.406,37.303,42.732,38.42,46.451,15.857,15.203
181.74,27.216,12.275,41.756,13.009,29.203,45.308,9.5517,21.216,27.849,14.164
99.916,1.872,47.845,20.405,27.741,45.059,31.555,13.525,18.132,36.122,17.524
4.5949,6.328,57.15,49.391,26.347,13.96,4.6744,14.866,17.752,20.76,1.2072
7.5366,2.4125,100.89,12.309,32.713,0.96707,1.4265,9.2462,2.9134,19.514,0.65075
3.806,35.591,1.3563,13.954,18.479,1.0542,0.99798,20.239,1.3141,12.856,1.1957
31.707,11.258,1.9453,18.415,5.8172,1.0391,1.088,31.407,1.1728,28.896,0.574
24.247,24.503,1.076,44.877,7.2816,1.2631,1.285,12.924,1.009,38.425,0.51707
12.895,39.346,1.7175,40.82,6.3428,27.846,0.96212,38.545,1.2861,10.539,0.71423
11.028,26.757,1.0989,33.839,10.295,29.987,41.78,15.487,1.2062,10.164,0.68626
8.9694,21.358,4.7636,29.462,25.669,20.683,14.908,46.192,3.3581,39.37,19.282
14.128,23.591,1.4487,37.665,15.86,24.655,22.582,19.09,2.5191,17.513,14.601
7.3916,26.76,4.6372,49.116,22.025,22.397,37.059,19.714,30.898,12.419,20.423
8.0047,32.918,1.8352,45.417,12.467,32.668,32.756,13.696,26.105,14.612,11.349
10.046,15.909,2.2544,14.38,17.793,18.707,18.215,1.6808,1.1421,16.532,10.848
10.984,21.107,3.8262,30.791,33.471,3.8623,29.275,1.5325,5.5675,7.3355,14.921
9.5402,25.247,4.3711,56.961,22.24,1.0927,20.227,1.9429,7.4166,1.6515,13.009
12.901,26.881,4.1443,36.739,27.638,64.147,17.823,1.9898,1.0556,5.1455,21.692
13.768,27.23,2.2618,29.388,10.833,0.70671,22.767,1.2519,1.2188,3.3758,16.001
19.37,28.89,49.489,53.477,4.8856,1.4775,27.948,2.1385,1.4206,2.3781,11.753
11.037,1.7934,26.129,54.812,15.658,0.80462,17.148,1.6806,1.6434,2.818,20.252
12.814,1.8298,51.846,45.668,5.2029,0.76655,8.3136,1.6887,1.8073,2.2226,5.8248
23.891,1.76,32.396,1.4475,4.3934,0.88463,0.86671,1.7013,33.724,1.9262,6.8399
8.5704,2.1832,10.423,1.6752,3.5466,1.225,1.9732,1.4039,2.219,2.6468,8.9415
10.857,2.8422,2.5384,1.6679,3.6065,2.4596,2.7171,1.6719,1.5929,3.0849,1.4073
8.8682,1.6343,4.2415,1.7983,4.8613,0.81739,8.397,1.6952,1.0652,2.7856,1.1373
8.1651,1.8592,2.7021,1.2305,3.96,1.1437,1.3383,1.7584,1.4393,3.1792,0.84962
19.6,1.856,1.7906,1.4691,11.521,1.3233,2.9944,2.1074,3.4572,2.8647,1.2685
13.333,2.218,11.626,1.443,11.629,1.311,1.6516,1.8751,2.811,3.1431,0.74216
37.076,16.456,37.416,12.815,6.8841,1.1704,1.0982,1.3603,6.6883,3.8458,0.57693
54.773,14.667,59.406,27.385,9.0832,1.924,1.2952,2.2076,1.1319,2.7362,0.85451
159.88,36.023,148.34,36.048,65.945,48.487,38.489,66.524,57.323,4.9851,51.505
32.551,42.614,167.9,82.618,54.724,59.146,32.875,47.648,39.372,7.9221,42.433
179.51,31.87,41.433,54.637,18.935,1.3289,35.369,48.138,51.01,4.2158,17.972
172.03,27.616,20.932,81.487,16.258,0.90991,32.388,47.225,26.44,4.6132,21.939
146.55,27.365,34.984,104.51,29.966,1.6118,44.23,19.879,21.648,2.6461,22.548
186.67,22.393,25.001,72.638,22.51,2.259,38.799,32.321,25.516,2.6201,17.977
191.22,58.105,41.888,107.43,32.596,49.055,60.335,68.11,69.789,3.1057,26.276
52.728,82.66,75.641,65.742,26.922,94.621,78.242,67.217,68.139,3.4154,75.399
